tile_id,cl_png,image_height,image_width,grid_rows,grid_cols,unknown_pixels_total,c0_tumor,c0_stroma,c0_immune_cells,c0_necrosis,c0_other,c0_ignore,c1_tumor,c1_stroma,c1_immune_cells,c1_necrosis,c1_other,c1_ignore,c2_tumor,c2_stroma,c2_immune_cells,c2_necrosis,c2_other,c2_ignore,c3_tumor,c3_stroma,c3_immune_cells,c3_necrosis,c3_other,c3_ignore,c4_tumor,c4_stroma,c4_immune_cells,c4_necrosis,c4_other,c4_ignore,c5_tumor,c5_stroma,c5_immune_cells,c5_necrosis,c5_other,c5_ignore,c6_tumor,c6_stroma,c6_immune_cells,c6_necrosis,c6_other,c6_ignore,c7_tumor,c7_stroma,c7_immune_cells,c7_necrosis,c7_other,c7_ignore,c8_tumor,c8_stroma,c8_immune_cells,c8_necrosis,c8_other,c8_ignore,contrast_lr_tumor,contrast_tb_tumor,contrast_strip_lr_tumor,contrast_strip_tb_tumor,contrast_lr_stroma,contrast_tb_stroma,contrast_strip_lr_stroma,contrast_strip_tb_stroma,contrast_lr_immune_cells,contrast_tb_immune_cells,contrast_strip_lr_immune_cells,contrast_strip_tb_immune_cells,contrast_lr_necrosis,contrast_tb_necrosis,contrast_strip_lr_necrosis,contrast_strip_tb_necrosis,contrast_lr_other,contrast_tb_other,contrast_strip_lr_other,contrast_strip_tb_other,contrast_lr_ignore,contrast_tb_ignore,contrast_strip_lr_ignore,contrast_strip_tb_ignore,cellspread_tumor_maxmin,cellspread_tumor_std,cellspread_tumor_iqr,cellspread_ignore_maxmin,cellspread_ignore_std,cellspread_ignore_iqr,cellspread_necrosis_maxmin,cellspread_necrosis_std,cellspread_necrosis_iqr
JN_TS_013_tile_6022_13386,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_013/JN_TS_013_tile_6022_13386_cl.png,7921,7921,3,3,0,0.0032559975,0.0440250517,0.0018811697,0.0279686065,0.0973649851,0.8255041896,0.0045503310,0.1532293782,0.0026546705,0.0395233096,0.2383966989,0.5616456117,0.0043837523,0.0729109275,0.0020514807,0.0365228994,0.1212058081,0.7629251320,0.0022394525,0.0422938683,0.0014649524,0.0185059608,0.0852251213,0.8502706447,0.0032512383,0.0997318807,0.0017641878,0.0281325230,0.1781958717,0.6889242985,0.0038644682,0.0774458424,0.0022301298,0.0370120650,0.1476141097,0.7318333850,0.0047685663,0.0787667872,0.0030287247,0.0439484332,0.1597854970,0.7097019915,0.0035332978,0.0562467729,0.0019989272,0.0320184044,0.1161037199,0.7900988778,0.0037372303,0.0810752410,0.0026017275,0.0390642218,0.1403301481,0.7331914314,0.0005738115,0.0000503288,0.0005738115,0.0000503288,0.0221154346,0.0180255187,0.0221154346,0.0180255187,0.0001694971,0.0003473528,0.0001694971,0.0003473528,0.0073920619,0.0036720813,0.0073920619,0.0036720813,0.0222581541,0.0135827090,0.0222581541,0.0135827090,0.0525089592,0.0276391224,0.0525089592,0.0276391224,0.0025291139,0.0007835322,0.0011277548,0.2886250330,0.0851118395,0.0803968863,0.0254424724,0.0077793518,0.0109316988
JN_TS_014_tile_16598_6751,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_014/JN_TS_014_tile_16598_6751_cl.png,7921,7921,3,3,0,0.2634634699,0.1233245810,0.2131598657,0.1411223026,0.1421781738,0.1167516070,0.2148376992,0.1547146971,0.1782739837,0.1168961482,0.1526667183,0.1826107535,0.3122085916,0.1059373565,0.1972450356,0.1082188361,0.1019550620,0.1744351182,0.3542643397,0.1304008468,0.1576638211,0.1344308285,0.1187024543,0.1045377095,0.3129859850,0.1096279635,0.1764625088,0.1065163692,0.1070828305,0.1873243429,0.1347099354,0.1005378472,0.0763116301,0.1018652542,0.2495665668,0.3370087662,0.0415673783,0.0591930670,0.0340856003,0.0724809171,0.2195876377,0.5730853994,0.0325757576,0.1023339701,0.0355250250,0.0796861554,0.2590257937,0.4908532982,0.0144212006,0.0808521292,0.0129714761,0.0667368285,0.2973862202,0.5276321453,0.0659851534,0.2339818081,0.0659851534,0.2339818081,0.0085303873,0.0471991561,0.0085303873,0.0471991561,0.0394603818,0.1686989279,0.0394603818,0.1686989279,0.0237377098,0.0491111286,0.0237377098,0.0491111286,0.0561465277,0.1263998992,0.0561465277,0.1263998992,0.0815671046,0.3725911214,0.0815671046,0.3725911214,0.3398431391,0.1340071717,0.2706412133,0.4685476899,0.1864842589,0.3164181800,0.0743854741,0.0261368154,0.0372099928
JN_TS_014_tile_4650_15599,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_014/JN_TS_014_tile_4650_15599_cl.png,7921,7921,3,3,0,0.2062115473,0.2752516644,0.0327601297,0.2657295971,0.1425325700,0.0775144915,0.1791203401,0.2782351153,0.0311707572,0.2449874072,0.1942055925,0.0722807878,0.1806656049,0.2492722681,0.0456077824,0.1766368228,0.1719978191,0.1758197027,0.2727307149,0.2872414030,0.0339357222,0.2095719597,0.1312602550,0.0652599452,0.1944851819,0.2895636499,0.0522162314,0.1882978362,0.2033173039,0.0721197967,0.1788105401,0.3088677383,0.0298473661,0.2343753227,0.1679166236,0.0801824091,0.1820971074,0.2713006485,0.0443856175,0.2118649564,0.2362416781,0.0541099920,0.0994096589,0.3024000895,0.0734039563,0.1814144378,0.2701684107,0.0732034468,0.0817229109,0.2963883150,0.0588431187,0.1770613809,0.3068956612,0.0790886134,0.0732801046,0.0675892717,0.0732801046,0.0675892717,0.0069115352,0.0224433351,0.0069115352,0.0224433351,0.0077389326,0.0223646744,0.0077389326,0.0223646744,0.0330309956,0.0390043507,0.0330309956,0.0390043507,0.0455918669,0.1015232561,0.0455918669,0.1015232561,0.0460687655,0.0397376433,0.0460687655,0.0397376433,0.1910078040,0.0563843938,0.0156746418,0.1217097107,0.0356136939,0.0069688167,0.0890927743,0.0324304957,0.0529608849
JN_TS_014_tile_7978_14222,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_014/JN_TS_014_tile_7978_14222_cl.png,7921,7921,3,3,0,0.1986574552,0.2374558081,0.0462884527,0.2381858356,0.1687963441,0.1106161042,0.2700948332,0.2031750198,0.0641317568,0.2207937478,0.1529696339,0.0888350085,0.3805993170,0.1594438705,0.0859037821,0.2125066001,0.1206244261,0.0409220041,0.2219772985,0.2138507854,0.0524114201,0.2132519821,0.1667489931,0.1317595206,0.2983379931,0.1867616093,0.0685638938,0.2103792165,0.1420642159,0.0938930714,0.2067002857,0.1481120845,0.0557033321,0.2624409085,0.2027030051,0.1243403842,0.2310761019,0.1605707645,0.0604064796,0.3479069100,0.1272768882,0.0727628558,0.1806488302,0.1713261448,0.0417621883,0.2586817149,0.2459094925,0.1016716292,0.0504832415,0.1387243170,0.0258871384,0.1941145833,0.2922870753,0.2985036444,0.0046426705,0.1290478106,0.0046426705,0.1290478106,0.0551990286,0.0431511574,0.0551990286,0.0431511574,0.0027959667,0.0227560618,0.0027959667,0.0227560618,0.0434275453,0.0430723416,0.0434275453,0.0430723416,0.0509307603,0.0743610173,0.0509307603,0.0743610173,0.0495425173,0.0775216708,0.0495425173,0.0775216708,0.3301160755,0.0902085543,0.0714373780,0.2575816403,0.0729307861,0.0355053756,0.1537923267,0.0465329767,0.0461751148
JN_TS_014_tile_9526_10250,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_014/JN_TS_014_tile_9526_10250_cl.png,7921,7921,3,3,0,0.1561042241,0.2173281107,0.0630800907,0.2110014922,0.1938700930,0.1586159894,0.1631112813,0.1968225420,0.0757004922,0.2028950524,0.1776340172,0.1838366149,0.1894302399,0.1951413281,0.0913048095,0.1620658287,0.1788643538,0.1831934401,0.1979269216,0.2391638842,0.0637151045,0.1491299783,0.1689512983,0.1811128131,0.2142885305,0.1947812443,0.0863424050,0.1471377074,0.1679404996,0.1895096131,0.2055280656,0.2004787558,0.1039120856,0.1463248540,0.1791748419,0.1645813971,0.2860211490,0.2469981061,0.0981472394,0.1293026860,0.1430262856,0.0965045340,0.3279654745,0.2178400342,0.0842405023,0.1717291717,0.1202706734,0.0779541439,0.2953703225,0.2151939853,0.0808261593,0.1941724059,0.1277355946,0.0867015324,0.0167587778,0.1335704003,0.0167587778,0.1335704003,0.0308920106,0.0235800483,0.0308920106,0.0235800483,0.0170335399,0.0110428362,0.0170335399,0.0110428362,0.0043763107,0.0269193699,0.0043763107,0.0269193699,0.0066909622,0.0531119701,0.0066909622,0.0531119701,0.0005856557,0.0881619447,0.0005856557,0.0881619447,0.1718612505,0.0615766933,0.0965909091,0.1115554693,0.0461446204,0.0866889061,0.0816988062,0.0286338352,0.0470346984
JN_TS_015_tile_10447_10494,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_015/JN_TS_015_tile_10447_10494_cl.png,7921,7921,3,3,0,0.3623061582,0.3277981520,0.0038589015,0.1824513602,0.1156823921,0.0079030360,0.2770472617,0.3413620300,0.0023731254,0.1747630604,0.1762310247,0.0282234978,0.2633941690,0.3678747704,0.0026107668,0.1842054063,0.1617659550,0.0201489325,0.3237669673,0.3346940151,0.0029851239,0.2118762406,0.1186894025,0.0079882505,0.2928622008,0.3428912981,0.0031702333,0.1704497898,0.1534887835,0.0371376945,0.2152833236,0.4201315503,0.0019682340,0.1633023246,0.1697344039,0.0295801636,0.3100804924,0.3415944961,0.0019834711,0.2190454258,0.1205265725,0.0067695420,0.2723568036,0.3557982800,0.0015697968,0.2066073457,0.1394408397,0.0242269342,0.2020150367,0.4049718779,0.0015792872,0.2031717746,0.1660730888,0.0221889348,0.1051536962,0.0394317520,0.1051536962,0.0394317520,0.0629638451,0.0217765672,0.0629638451,0.0217765672,0.0008897362,0.0012367462,0.0008897362,0.0012367462,0.0208978404,0.0291349064,0.0208978404,0.0291349064,0.0475583602,0.0092129569,0.0475583602,0.0092129569,0.0164190674,0.0010300184,0.0164190674,0.0010300184,0.1602911214,0.0504638847,0.0466863235,0.0303681525,0.0108369794,0.0202352472,0.0557431012,0.0199542425,0.0318442853
JN_TS_015_tile_14797_9543,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_015/JN_TS_015_tile_14797_9543_cl.png,7921,7921,3,3,0,0.1103667355,0.1346025597,0.0077183770,0.1236386593,0.2098503501,0.4138233184,0.0389860361,0.1426930226,0.0034654573,0.0493689259,0.1698692242,0.5956173339,0.0287349346,0.1286076676,0.0040174472,0.0362398129,0.1451423324,0.6572578053,0.2356499489,0.2117752688,0.0104266348,0.3106291522,0.1866306954,0.0448882999,0.1239520789,0.1757523892,0.0040456604,0.1637454460,0.2291727988,0.3033316267,0.0504763175,0.1290721490,0.0037061260,0.0839611086,0.1655774902,0.5672068087,0.2652183770,0.2143144513,0.0045359848,0.3982422234,0.1071490473,0.0105399162,0.2422086733,0.2575376063,0.0024816989,0.3554920657,0.1273259383,0.0149540176,0.1872216483,0.2342038281,0.0146236513,0.2391510273,0.2324271120,0.0923727330,0.1149340537,0.1721869974,0.1149340537,0.1721869974,0.0229362117,0.1000508786,0.0229362117,0.1000508786,0.0001112574,0.0021466845,0.0001112574,0.0021466845,0.1577193620,0.2612126394,0.1577193620,0.2612126394,0.0131722806,0.0193199364,0.0131722806,0.0193199364,0.2825286042,0.5162772636,0.2825286042,0.5162772636,0.2364834424,0.0929926801,0.1851736314,0.6467178891,0.2675393633,0.5223185088,0.3620024105,0.1356435246,0.2266680436
JN_TS_015_tile_8149_6018,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_015/JN_TS_015_tile_8149_6018_cl.png,7921,7921,3,3,0,0.0297166265,0.2122466139,0.0049585342,0.0396457472,0.2944795971,0.4189528811,0.0214322800,0.1961332370,0.0054665359,0.0273463048,0.2577068489,0.4919147935,0.0253459309,0.1079894112,0.0075614096,0.0188834366,0.1254696109,0.7147502009,0.0366037314,0.1800847360,0.0069342134,0.0410629869,0.2727080537,0.4626062786,0.0227069107,0.1120918049,0.0081845124,0.0180760073,0.1418766858,0.6970640789,0.0259741489,0.1217367733,0.0085012851,0.0195931293,0.1381231857,0.6860714777,0.0308189853,0.1527915519,0.0120147498,0.0257443756,0.1800229568,0.5986073806,0.0221595929,0.1607228093,0.0098666999,0.0131956158,0.1529155623,0.6411397198,0.0149692952,0.0847997016,0.0077585514,0.0128632920,0.1045912247,0.7750179350,0.0102833227,0.0028489880,0.0102833227,0.0028489880,0.0768656719,0.0393517331,0.0768656719,0.0393517331,0.0000287504,0.0038845072,0.0000287504,0.0038845072,0.0183710839,0.0113574018,0.0183710839,0.0113574018,0.1263421954,0.0800421043,0.1263421954,0.0800421043,0.2318910244,0.1297157200,0.2318910244,0.1297157200,0.0216344361,0.0062849916,0.0075570336,0.3560650539,0.1249181627,0.2051492854,0.0281996949,0.0104379786,0.0092702975
JN_TS_015_tile_8215_13355,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_015/JN_TS_015_tile_8215_13355_cl.png,7921,7921,3,3,0,0.2381250000,0.3431648875,0.0030346074,0.1739633551,0.1978234045,0.0438887454,0.2533412504,0.3314527326,0.0060897215,0.2183702799,0.1656909401,0.0250550756,0.2766064050,0.2973345673,0.0111372245,0.1936029327,0.1757458104,0.0455730601,0.2603073044,0.3203240279,0.0049040194,0.1810989008,0.2134903560,0.0198753916,0.2732572785,0.3056951079,0.0197011247,0.1922199103,0.1951019666,0.0140246120,0.2611401788,0.3158716567,0.0044004509,0.2185241759,0.1845124379,0.0155510998,0.2705344640,0.2935330579,0.0069240702,0.1447341311,0.2386514291,0.0456228478,0.2600953209,0.3182767661,0.0096418081,0.1430307907,0.2167335031,0.0522218111,0.3143595041,0.3057921545,0.0061388028,0.1620070018,0.1629358930,0.0487666437,0.0277131065,0.0256388779,0.0277131065,0.0256388779,0.0126745316,0.0181167363,0.0126745316,0.0181167363,0.0022712604,0.0008143759,0.0022712604,0.0008143759,0.0247792411,0.0453882147,0.0247792411,0.0453882147,0.0422570161,0.0263535568,0.0422570161,0.0263535568,0.0001679396,0.0106981405,0.0001679396,0.0106981405,0.0762345041,0.0210102902,0.0131619576,0.0381971990,0.0155461654,0.0257474562,0.0754933852,0.0279647568,0.0315959309
JN_TS_016_tile_11906_5341,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_016/JN_TS_016_tile_11906_5341_cl.png,7921,7921,3,3,0,0.0198898072,0.0812788395,0.0221147555,0.1003668790,0.2339930556,0.5423566632,0.0253961424,0.1372986300,0.0226495359,0.1175090071,0.3371811642,0.3599655204,0.0144473140,0.1747563705,0.0115170168,0.0990033861,0.3036146981,0.3966612144,0.0251341032,0.0941198238,0.0277421603,0.1168217101,0.2208952933,0.5152869092,0.0321919471,0.1014706918,0.0374843671,0.1400810996,0.2218182647,0.4669536297,0.0195856712,0.1079853820,0.0219851870,0.0934036981,0.2285601184,0.5284799433,0.0267638028,0.0947766012,0.0272194961,0.1287161387,0.2456862661,0.4768376951,0.0280330281,0.0919850722,0.0288737909,0.1190595849,0.2055293564,0.5265191674,0.0333558597,0.1088501492,0.0328579832,0.1329267103,0.2136989210,0.4783103765,0.0014662894,0.0094731423,0.0014662894,0.0094731423,0.0404722124,0.0325740058,0.0404722124,0.0325740058,0.0035720750,0.0108899874,0.0035720750,0.0108899874,0.0068569778,0.0212743872,0.0068569778,0.0212743872,0.0150997075,0.0699581248,0.0150997075,0.0699581248,0.0436765778,0.0608946137,0.0436765778,0.0608946137,0.0189085457,0.0061320197,0.0081432210,0.1823911428,0.0623432849,0.0595655377,0.0466774015,0.0161346632,0.0283492596
JN_TS_016_tile_13892_12113,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_016/JN_TS_016_tile_13892_12113_cl.png,7921,7921,3,3,0,0.1004064796,0.1369463097,0.0259423783,0.4641464360,0.1776074667,0.0949509298,0.0797621711,0.1316090668,0.0254439033,0.4777392918,0.1813513304,0.1040942366,0.1156851182,0.1235709366,0.0364089761,0.4282047750,0.1711360767,0.1249941173,0.0896852375,0.1489149828,0.0278101442,0.3851684681,0.2307724634,0.1176487040,0.0865904379,0.1489553729,0.0240160370,0.4421306973,0.1986802355,0.0996272194,0.1373722075,0.1260647941,0.0469173465,0.3538354962,0.1664627150,0.1693474407,0.0958191288,0.1512953398,0.0303896924,0.3871067206,0.2283232897,0.1070658287,0.1013311360,0.1446018783,0.0308397301,0.4311317453,0.1985386332,0.0935568770,0.1231425046,0.1330928604,0.0360716540,0.4081172521,0.1896019858,0.1099737431,0.0300963282,0.0081463335,0.0300963282,0.0081463335,0.0181426804,0.0122879218,0.0181426804,0.0122879218,0.0117519206,0.0031686063,0.0117519206,0.0031686063,0.0154213671,0.0479115949,0.0154213671,0.0479115949,0.0365008141,0.0287896783,0.0365008141,0.0287896783,0.0282166129,0.0044809449,0.0282166129,0.0044809449,0.0576100364,0.0186910520,0.0259998808,0.0757905637,0.0233045283,0.0180214846,0.1239037956,0.0399644060,0.0550239767
JN_TS_016_tile_15591_15746,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_016/JN_TS_016_tile_15591_15746_cl.png,7921,7921,3,3,0,0.1086515725,0.1692833161,0.0411088154,0.3208725034,0.2278122130,0.1322715794,0.1317106124,0.1880189150,0.0478299657,0.2468503666,0.2267754696,0.1588146708,0.1380044766,0.1746011249,0.0468048382,0.2986782599,0.2013875976,0.1405237029,0.0737239395,0.2164391931,0.0269583376,0.2784865409,0.2381501497,0.1662418391,0.1143437429,0.1642399347,0.0425227326,0.2557673744,0.1884556883,0.2346705270,0.1059666621,0.1848823334,0.0379773215,0.2806131172,0.2059114431,0.1846491228,0.0309375000,0.2927815083,0.0119062787,0.1516396924,0.3433789601,0.1693560606,0.1088090771,0.2519474373,0.0505181979,0.1928467752,0.2333967276,0.1624817849,0.0756947314,0.2272942493,0.0295075758,0.2466021006,0.2636405246,0.1572608184,0.0354509527,0.0543084510,0.0354509527,0.0543084510,0.0305754367,0.0800399463,0.0305754367,0.0800399463,0.0114387679,0.0146038556,0.0114387679,0.0146038556,0.0249649136,0.0917708539,0.0249649136,0.0917708539,0.0461339192,0.0614803107,0.0461339192,0.0614803107,0.0048547217,0.0191629036,0.0048547217,0.0191629036,0.1070669766,0.0333130602,0.0386490115,0.1023989476,0.0295487996,0.0120952422,0.1692328111,0.0525375633,0.0340110166
JN_TS_016_tile_6003_14980,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_016/JN_TS_016_tile_6003_14980_cl.png,7921,7921,3,3,0,0.0427856692,0.3189538854,0.0102387511,0.2357613062,0.3519798841,0.0402805039,0.1272687113,0.2167393836,0.0296375340,0.2544751758,0.1829513901,0.1889278051,0.0939706726,0.1960204316,0.0333725034,0.2537636306,0.2009069387,0.2219658230,0.0911174888,0.3301564490,0.0279667653,0.2563467408,0.2570875357,0.0373250204,0.1215920386,0.2452543635,0.0360988238,0.2750380974,0.2296196881,0.0923969886,0.0999705977,0.1883969858,0.0325173832,0.2283055374,0.2214256824,0.2293838135,0.0834478306,0.2870586547,0.0217332415,0.3095032713,0.2603467918,0.0379102101,0.1231597019,0.2484190160,0.0332594690,0.2424169277,0.2258740376,0.1268708478,0.0752784952,0.2723665634,0.0227235422,0.1920319674,0.2875913969,0.1500080349,0.0172895923,0.0059536582,0.0172895923,0.0059536582,0.0931283362,0.0253768445,0.0931283362,0.0253768445,0.0095582236,0.0014891547,0.0095582236,0.0014891547,0.0425033943,0.0000159821,0.0425033943,0.0000159821,0.0531633978,0.0126580045,0.0531633978,0.0126580045,0.1619473124,0.0454616798,0.1619473124,0.0454616798,0.0844830422,0.0269942333,0.0381442081,0.1920587932,0.0778828446,0.1486473012,0.1174713039,0.0322734165,0.0205854345
JN_TS_016_tile_7911_17234,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_016/JN_TS_016_tile_7911_17234_cl.png,7921,7921,3,3,0,0.0925076045,0.2328097739,0.0230931474,0.2580964474,0.2457733586,0.1477196683,0.0386824034,0.1921877331,0.0101063647,0.4431095315,0.2147182254,0.1011957420,0.1108554293,0.1771497647,0.0260970500,0.3486700815,0.1620926596,0.1751350149,0.0913729304,0.2295295343,0.0268467523,0.2406146375,0.2619135314,0.1497226143,0.0695385341,0.1934685337,0.0171588591,0.3237550576,0.2142248735,0.1818541420,0.0715299531,0.1952133030,0.0175959233,0.3817021502,0.2043182679,0.1296404025,0.0587050907,0.2363798496,0.0129970156,0.3053191001,0.3016316575,0.0849672865,0.1011524273,0.2139212075,0.0307858020,0.2334310064,0.2164886751,0.2042208817,0.0309166954,0.2457106577,0.0094105831,0.3634020604,0.2671049989,0.0834550046,0.0097611826,0.0170904079,0.0097611826,0.0170904079,0.0268818108,0.0312881477,0.0268818108,0.0312881477,0.0032777863,0.0020343871,0.0032777863,0.0020343871,0.0965813690,0.0492412979,0.0965813690,0.0492412979,0.0586008737,0.0542136960,0.0586008737,0.0542136960,0.0019402843,0.0171357508,0.0019402843,0.0171357508,0.0799387339,0.0276208940,0.0338025138,0.1207658771,0.0434500078,0.0739392730,0.2096785251,0.0702587438,0.1053056129
JN_TS_016_tile_8116_7636,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_016/JN_TS_016_tile_8116_7636_cl.png,7921,7921,3,3,0,0.0159666265,0.2157759412,0.0085105315,0.0867292241,0.3914162936,0.2816013831,0.0320944202,0.1609171514,0.0196262607,0.1294682914,0.3258827866,0.3320110897,0.2080749254,0.0686575987,0.4666678145,0.0578162305,0.1267523244,0.0720311065,0.0077946255,0.1145254610,0.0026300013,0.0630430106,0.2768770151,0.5351298865,0.0129795763,0.1415951039,0.0058878424,0.0830688007,0.2498702128,0.5065984638,0.2390006655,0.0521189747,0.5485080835,0.0422288963,0.0872626301,0.0308807499,0.0079026056,0.0829033230,0.0041818756,0.0361600379,0.1696051423,0.6992470156,0.0091137138,0.1150871169,0.0034775051,0.0859779640,0.5310957454,0.2552479547,0.1720055670,0.1433869949,0.3758879993,0.0742600723,0.1524259642,0.0820334022,0.1958057668,0.0223713619,0.1958057668,0.0223713619,0.0496803856,0.0346577522,0.0496803856,0.0346577522,0.4585804963,0.0370857422,0.4585804963,0.0370857422,0.0038756911,0.0258718906,0.0038756911,0.0258718906,0.1571525108,0.0030251491,0.1571525108,0.0030251491,0.4436776755,0.1169615977,0.4436776755,0.1169615977,0.2312060400,0.0977545833,0.1628918532,0.6683662657,0.2322819937,0.4245650616,0.0933082535,0.0280221932,0.0281617336
JN_TS_017_tile_11330_12387,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_017/JN_TS_017_tile_11330_12387_cl.png,7921,7921,3,3,0,0.0259423783,0.1772869318,0.0196055728,0.3320455980,0.3646992654,0.0804202537,0.0329673104,0.1444482691,0.0218532351,0.3718444861,0.3722135210,0.0566731782,0.0398405934,0.1031070650,0.0151869548,0.5119877755,0.2851210973,0.0447565140,0.0679161934,0.1077742591,0.1102694400,0.3682896745,0.2743725116,0.0713779216,0.0580665104,0.0979545027,0.0305469011,0.4813869943,0.2864478978,0.0455971937,0.0492597788,0.1041672404,0.0171657889,0.4855012163,0.2713958498,0.0725101259,0.0253417700,0.1579909894,0.0066102789,0.4523189279,0.3067283632,0.0510096706,0.0599626519,0.1193503092,0.0494592842,0.4527332679,0.2587244558,0.0597700309,0.0672595271,0.1099312730,0.0422397268,0.4750743228,0.2421742998,0.0633208506,0.0123865192,0.0179378889,0.0123865192,0.0179378889,0.0419488673,0.0125232314,0.0419488673,0.0125232314,0.0206309404,0.0138878424,0.0206309404,0.0138878424,0.1066363714,0.0547495530,0.1066363714,0.0547495530,0.0490362977,0.0714689216,0.0490362977,0.0714689216,0.0074067851,0.0025831313,0.0074067851,0.0025831313,0.0425744234,0.0169661812,0.0269953415,0.0356637397,0.0124621601,0.0203682510,0.1799421775,0.0631060697,0.1095425081
JN_TS_017_tile_14734_11311,/mnt/c/Apps/QuPath-v0.6.0-Windows/projects/JN_HandE_QuPath/tiles_manual/JN_TS_017/JN_TS_017_tile_14734_11311_cl.png,7921,7921,3,3,0,0.0784036387,0.0899114727,0.0618071338,0.3450473485,0.2067626550,0.2180677514,0.0550979312,0.0881039666,0.0454079320,0.3020006483,0.2527428775,0.2566466444,0.0171395776,0.0693183253,0.0200667183,0.1530886995,0.2833029155,0.4570837638,0.0746629491,0.1107950960,0.0607552236,0.5020732218,0.1716961837,0.0800173259,0.0511975760,0.0964347635,0.0420407173,0.3839010300,0.2623114287,0.1641144845,0.0040285475,0.0756924604,0.0058147740,0.1263397416,0.3878575608,0.4002669157,0.0596308253,0.0919476010,0.0514909034,0.4708951733,0.2253861054,0.1006493916,0.0345898879,0.0863452778,0.0278693791,0.3138040285,0.3041412803,0.2332501463,0.0032169708,0.0680459424,0.0049767562,0.1111907427,0.3683001894,0.4442693985,0.0627707724,0.0177344878,0.0627707724,0.0177344878,0.0265324805,0.0003316478,0.0265324805,0.0003316478,0.0477316707,0.0143149152,0.0477316707,0.0143149152,0.3091321866,0.0319177494,0.3091321866,0.0319177494,0.1452052406,0.0516730424,0.1452052406,0.0516730424,0.3009618697,0.0512097410,0.3009618697,0.0512097410,0.0751866678,0.0286748914,0.0424912477,0.3770664379,0.1422649916,0.2361524311,0.3908824792,0.1443450593,0.2308123305
